model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Low Interest: N/A,0.005422588,51
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Comorbidity: No,0.005410787,52
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Anxiety: Not At All,0.0053433385,53
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Low Interest: Not At All,0.005169522,54
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Worry: Daily,0.005151799,55
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Worry: Several Days,0.0050549535,56
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Anxiety: Daily,0.004943105,57
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Anxiety: Prefer Not Say,0.004906601,58
XGBoost,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Worry: Prefer Not Say,0.0048564384,59
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Isolation Willingness: Very Willing,0.08774853,1
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,State: Western Australia,0.060371574,2
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,COVID Severity,0.044505645,3
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Physical contact count (with stranger),0.039352614,4
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,State: Queensland,0.03519401,5
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,State: Tasmania,0.03487094,6
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,State: New South Wales,0.03355287,7
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,State: Victoria,0.02889956,8
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Isolation Willingness: Very Unwilling,0.025331626,9
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Symptom Isolation: Yes,0.025239326,10
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Week,0.024204781,11
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Symptom Isolation: Unsure,0.020323938,12
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,State: Northern Territory,0.01833883,13
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Isolation Willingness: Somewhat Willing,0.017269049,14
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,State: South Australia,0.015622807,15
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Low Interest: Prefer Not Say,0.01499526,16
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Isolation Willingness: Neutral,0.014757788,17
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Comorbidity: Prefer Not Say,0.013855677,18
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Gov Response: Very Good,0.013477959,19
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Isolation Willingness: Somewhat Unwilling,0.013392226,20
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Worry: N/A,0.013284933,21
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Age,0.012780525,22
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,COVID Infection Risk,0.012589716,23
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Employment: Retired,0.012352007,24
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Employment: Not Working,0.012349772,25
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Low Interest: Daily,0.0122767575,26
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Confidence in the government: High,0.011952804,27
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Low Interest: Not At All,0.011693396,28
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Is a male?,0.0115893185,29
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Anxiety: N/A,0.011573639,30
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Gov Response: Somewhat Bad,0.011547569,31
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Symptom Isolation: No,0.011530449,32
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Depressed: Daily,0.011517061,33
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Comorbidity: Yes,0.011296958,34
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Gov Response: Very Bad,0.011252533,35
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Employment: Unemployed,0.011224517,36
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Confidence in the government: None,0.011118535,37
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Depressed: N/A,0.011085041,38
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Worry: Daily,0.011023691,39
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Anxiety: Daily,0.010971087,40
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Anxiety: Several Days,0.010904879,41
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Employment: Part Time,0.01089364,42
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Household Size,0.010880906,43
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Worry: Not At All,0.010855837,44
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Depressed: Prefer Not Say,0.010797841,45
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Worry: Prefer Not Say,0.01079241,46
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Confidence in the government: Low,0.010781117,47
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Anxiety: Not At All,0.010665906,48
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Gov Response: Somewhat Good,0.010616477,49
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Confidence in the government: Unknown,0.010438515,50
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Depressed: Not At All,0.010423239,51
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Low Interest: Several Days,0.010331103,52
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,Comorbidity: No,0.010059264,53
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Depressed: Several Days,0.009958345,54
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Worry: Several Days,0.00955114,55
XGBoost,Australia,after_mandate,After mandate,protective,Protective behaviour,Australia_after_mandate_protective,Australia - After mandate - Protective behaviour,PHQ Low Interest: N/A,0.009075779,56
